IMG_REGISTER,211.668441,211.669512
IMG_HORIZEDGES,211.743148,211.765325
IMG_SHARPEN,211.794302,211.817419
IMG_SHARPEN,211.817607,211.839354
IMG_REGISTER,211.853028,211.853437
IMG_BLUR,211.966478,211.980007
IMG_REGISTER,212.008884,212.010332
IMG_BLUR,212.033163,212.057139
IMG_HORIZEDGES,212.099540,212.119745
IMG_HORIZEDGES,212.119916,212.158794
IMG_ROT90CLKW,212.158979,212.160699
IMG_BLUR,212.164403,212.177394
IMG_HORIZEDGES,212.177548,212.216388
IMG_SHARPEN,212.225201,212.262085
IMG_BLUR,212.262230,212.273892
IMG_HORIZEDGES,212.320333,212.340128
IMG_ROT90CLKW,212.345323,212.347440
IMG_VERTEDGES,212.381794,212.401710
IMG_BLUR,212.401878,212.413946
IMG_HORIZEDGES,212.413998,212.451580
IMG_HORIZEDGES,212.463946,212.483883
IMG_REGISTER,212.489935,212.493468
IMG_BLUR,212.581695,212.594105
IMG_BLUR,212.594337,212.616930
IMG_BLUR,212.672445,212.693314
IMG_SHARPEN,212.717856,212.743989
IMG_VERTEDGES,212.756790,212.777941
IMG_BLUR,212.827571,212.851412
IMG_HORIZEDGES,212.851593,212.873925
IMG_REGISTER,212.875374,212.879446
IMG_VERTEDGES,212.978378,212.998894
IMG_REGISTER,213.064392,213.064621
IMG_SHARPEN,213.114913,213.228046
IMG_HORIZEDGES,213.228250,213.248958
IMG_SHARPEN,213.249007,213.274100
IMG_ROT90CLKW,213.274123,213.275429
IMG_HORIZEDGES,213.288961,213.409424
IMG_REGISTER,213.528659,213.528910
IMG_VERTEDGES,213.409510,213.573122
IMG_SHARPEN,213.573171,213.595739
IMG_HORIZEDGES,213.595761,213.718120
IMG_REGISTER,213.804533,213.810279
IMG_HORIZEDGES,213.718170,213.840240
IMG_VERTEDGES,213.840267,213.862777
IMG_SHARPEN,213.862803,213.978645
IMG_SHARPEN,213.978705,214.093060
IMG_SHARPEN,214.093106,214.204681
IMG_SHARPEN,214.204770,214.240491
IMG_VERTEDGES,214.240547,214.353633
IMG_BLUR,214.353969,214.418435
IMG_REGISTER,214.419289,214.420007
IMG_SHARPEN,214.418504,214.439952
IMG_HORIZEDGES,214.439975,214.550479
IMG_SHARPEN,214.550602,214.662501
IMG_ROT90CLKW,214.662546,214.663945
IMG_BLUR,214.663997,214.685092
IMG_HORIZEDGES,214.685455,214.789481
IMG_BLUR,214.789562,214.801399
IMG_ROT90CLKW,214.801431,214.808931
IMG_HORIZEDGES,214.808962,214.918242
IMG_VERTEDGES,214.918290,214.941302
IMG_REGISTER,215.057982,215.059385
IMG_BLUR,215.051836,215.117542
IMG_REGISTER,215.130865,215.133179
IMG_HORIZEDGES,215.117599,215.227114
IMG_ROT90CLKW,215.227172,215.228395
IMG_SHARPEN,215.228444,215.288323
IMG_ROT90CLKW,215.288789,215.289974
IMG_HORIZEDGES,215.290017,215.351650
IMG_HORIZEDGES,215.351707,215.462988
IMG_ROT90CLKW,215.463306,215.464549
IMG_HORIZEDGES,215.464597,215.484687
IMG_REGISTER,215.497124,215.497448
IMG_HORIZEDGES,215.484743,215.597782
IMG_VERTEDGES,215.597840,215.749819
IMG_ROT90CLKW,215.749895,215.780608
IMG_BLUR,215.780713,215.860543
IMG_VERTEDGES,215.860627,215.914257
IMG_BLUR,215.914310,215.966426
IMG_BLUR,215.966488,215.990931
IMG_BLUR,215.990994,216.009674
IMG_ROT90CLKW,216.009736,216.024829
IMG_SHARPEN,216.024858,216.059621
IMG_BLUR,216.059672,216.107537
IMG_REGISTER,216.125749,216.126780
IMG_VERTEDGES,216.107592,216.156690
IMG_BLUR,216.156716,216.245744
IMG_HORIZEDGES,216.245797,216.424208
IMG_REGISTER,216.535920,216.536428
IMG_HORIZEDGES,216.424565,216.556123
IMG_SHARPEN,216.556148,216.578982
IMG_HORIZEDGES,216.579040,216.610593
IMG_BLUR,216.610699,216.624991
IMG_VERTEDGES,216.625058,216.651964
IMG_ROT90CLKW,216.652015,216.653673
IMG_HORIZEDGES,216.653695,216.681888
IMG_ROT90CLKW,216.681912,216.691825
IMG_VERTEDGES,216.691844,216.714335
IMG_VERTEDGES,216.714359,216.773604
IMG_BLUR,216.777759,216.790942
IMG_SHARPEN,216.791017,216.916568
IMG_ROT90CLKW,216.916636,216.923495
IMG_BLUR,216.923538,216.999283
IMG_BLUR,216.999342,217.158285
IMG_REGISTER,217.299171,217.300281
IMG_HORIZEDGES,217.158328,217.458572
IMG_SHARPEN,217.458632,217.492833
IMG_BLUR,217.492896,217.564445
IMG_BLUR,217.564551,217.607470
IMG_REGISTER,217.631358,217.634597
IMG_BLUR,217.611332,217.681781
IMG_VERTEDGES,217.681853,217.898236
IMG_VERTEDGES,217.898276,218.069416
IMG_BLUR,218.071514,218.092480
IMG_ROT90CLKW,218.092541,218.094471
IMG_BLUR,218.094515,218.124620
IMG_SHARPEN,218.124648,218.189809
IMG_SHARPEN,218.189902,218.264869
IMG_HORIZEDGES,218.264951,218.362942
IMG_HORIZEDGES,218.374057,218.410627
IMG_VERTEDGES,218.411032,218.439340
IMG_ROT90CLKW,218.439398,218.455272
IMG_ROT90CLKW,218.455297,218.456998
IMG_SHARPEN,218.457018,218.490610
IMG_ROT90CLKW,218.490663,218.492115
IMG_REGISTER,218.555968,218.557109
IMG_SHARPEN,218.492136,218.569809
IMG_HORIZEDGES,218.569846,218.638606
IMG_REGISTER,218.645911,218.646338
IMG_VERTEDGES,218.638665,218.702310
IMG_SHARPEN,218.703331,218.724786
IMG_HORIZEDGES,218.724849,218.747553
IMG_SHARPEN,218.747580,218.857613
IMG_BLUR,218.857662,218.869945
IMG_ROT90CLKW,218.870228,218.871585
IMG_HORIZEDGES,218.871634,218.909325
IMG_HORIZEDGES,218.909353,218.928759
IMG_ROT90CLKW,218.928803,218.930881
IMG_SHARPEN,218.930906,218.971596
IMG_SHARPEN,218.971620,219.082154
IMG_BLUR,219.082199,219.116028
IMG_REGISTER,219.214599,219.214794
IMG_SHARPEN,219.116084,219.220304
IMG_BLUR,219.220328,219.242031
IMG_BLUR,219.242089,219.255039
IMG_SHARPEN,219.255114,219.376791
IMG_SHARPEN,219.376842,219.441095
IMG_REGISTER,219.487999,219.488304
IMG_HORIZEDGES,219.441169,219.571416
IMG_HORIZEDGES,219.571465,219.592562
IMG_BLUR,219.592622,219.653694
IMG_VERTEDGES,219.653743,219.710685
IMG_REGISTER,219.712772,219.714524
IMG_SHARPEN,219.710743,219.749287
IMG_VERTEDGES,219.749317,219.784913
IMG_HORIZEDGES,219.784963,219.807079
IMG_REGISTER,219.804516,219.809657
IMG_SHARPEN,219.807522,219.930351
IMG_HORIZEDGES,219.930433,219.952510
IMG_HORIZEDGES,219.952632,219.976729
IMG_ROT90CLKW,219.976778,219.980392
IMG_VERTEDGES,219.983511,220.007242
IMG_BLUR,220.007317,220.019905
IMG_BLUR,220.019932,220.043098
IMG_ROT90CLKW,220.043149,220.051573
IMG_VERTEDGES,220.054690,220.077855
IMG_SHARPEN,220.077942,220.141008
IMG_HORIZEDGES,220.141613,220.201609
IMG_BLUR,220.201712,220.213718
IMG_VERTEDGES,220.213775,220.320464
IMG_REGISTER,220.352060,220.353995
IMG_HORIZEDGES,220.320505,220.357758
IMG_HORIZEDGES,220.357778,220.378859
IMG_SHARPEN,220.543560,220.566037
IMG_REGISTER,220.658505,220.659312
IMG_VERTEDGES,220.749386,220.770603
IMG_VERTEDGES,220.783761,220.852066
IMG_ROT90CLKW,220.944324,220.945705
IMG_VERTEDGES,221.055811,221.076982
IMG_REGISTER,221.083313,221.088245
IMG_BLUR,221.152721,221.165783
IMG_BLUR,221.238371,221.275631
IMG_SHARPEN,221.311329,221.369813
IMG_HORIZEDGES,221.369866,221.390333
IMG_VERTEDGES,221.390390,221.497045
IMG_SHARPEN,221.497085,221.532188
IMG_ROT90CLKW,221.532240,221.536949
IMG_VERTEDGES,221.536999,221.556677
IMG_ROT90CLKW,221.556696,221.560165
IMG_SHARPEN,221.618223,221.735462
IMG_ROT90CLKW,221.735664,221.737835
IMG_ROT90CLKW,221.737919,221.739881
IMG_BLUR,221.739946,221.802781
IMG_SHARPEN,221.802842,221.824809
IMG_ROT90CLKW,221.874402,221.876254
IMG_HORIZEDGES,221.955761,222.068729
IMG_ROT90CLKW,222.068825,222.070620
IMG_ROT90CLKW,222.070684,222.072258
IMG_SHARPEN,222.072312,222.190742
IMG_ROT90CLKW,222.190789,222.194548
IMG_REGISTER,222.227652,222.228214
IMG_SHARPEN,222.194599,222.237686
IMG_VERTEDGES,222.237713,222.259462
IMG_REGISTER,222.287908,222.288528
IMG_VERTEDGES,222.259484,222.375603
IMG_ROT90CLKW,222.378305,222.382013
IMG_ROT90CLKW,222.382065,222.383240
IMG_VERTEDGES,222.383249,222.404991
IMG_SHARPEN,222.405013,222.425065
IMG_BLUR,222.425089,222.460909
IMG_SHARPEN,222.460931,222.483236
IMG_ROT90CLKW,222.486432,222.496797
IMG_SHARPEN,222.520156,222.630940
IMG_REGISTER,222.634653,222.636978
IMG_HORIZEDGES,222.630997,222.651102
IMG_SHARPEN,222.735747,222.756628
IMG_BLUR,222.756729,222.822488
IMG_HORIZEDGES,222.822546,222.937410
IMG_VERTEDGES,222.937460,223.047067
IMG_SHARPEN,223.047205,223.071069
IMG_VERTEDGES,223.071095,223.099489
IMG_REGISTER,223.201634,223.202327
IMG_SHARPEN,223.099785,223.250402
IMG_SHARPEN,223.250454,223.283828
IMG_SHARPEN,223.284264,223.434576
IMG_BLUR,223.434640,223.471608
IMG_REGISTER,223.472752,223.477539
IMG_ROT90CLKW,223.471630,223.479885
IMG_SHARPEN,223.479904,223.544294
IMG_VERTEDGES,223.544322,223.571889
IMG_REGISTER,223.627800,223.629092
IMG_BLUR,223.571948,223.653832
IMG_BLUR,223.653858,223.669290
IMG_BLUR,223.669314,223.712555
IMG_HORIZEDGES,223.712885,223.734645
IMG_BLUR,223.734713,223.747766
IMG_HORIZEDGES,223.747791,223.769384
IMG_REGISTER,223.782253,223.783704
IMG_BLUR,223.770081,223.796605
IMG_ROT90CLKW,223.796630,223.806558
IMG_VERTEDGES,223.806582,223.864826
IMG_BLUR,223.864884,223.927972
IMG_ROT90CLKW,223.928060,223.934893
IMG_REGISTER,223.942273,223.950679
IMG_VERTEDGES,223.934961,224.042885
IMG_SHARPEN,224.042994,224.081643
IMG_VERTEDGES,224.081692,224.145244
IMG_BLUR,224.145293,224.158769
IMG_REGISTER,224.169467,224.169705
IMG_VERTEDGES,224.158795,224.180984
IMG_HORIZEDGES,224.181008,224.291483
IMG_REGISTER,224.410599,224.411200
IMG_HORIZEDGES,224.291533,224.429446
IMG_ROT90CLKW,224.431042,224.432627
IMG_SHARPEN,224.432657,224.456047
IMG_BLUR,224.456148,224.467876
IMG_HORIZEDGES,224.483252,224.594939
IMG_ROT90CLKW,224.595040,224.605490
IMG_VERTEDGES,224.605537,224.717393
IMG_SHARPEN,224.730307,224.790421
IMG_BLUR,224.790500,224.886993
IMG_VERTEDGES,224.887051,224.909326
IMG_REGISTER,224.978622,224.978871
IMG_VERTEDGES,224.909348,225.020874
IMG_ROT90CLKW,225.020913,225.024716
IMG_ROT90CLKW,225.024761,225.027129
IMG_BLUR,225.027167,225.040179
IMG_REGISTER,225.084588,225.085104
IMG_HORIZEDGES,225.040226,225.096509
IMG_VERTEDGES,225.096539,225.117746
IMG_REGISTER,225.137373,225.137576
IMG_BLUR,225.199564,225.232011
IMG_SHARPEN,225.270399,225.326556
IMG_BLUR,225.326625,225.347955
IMG_BLUR,225.347983,225.416990
IMG_REGISTER,225.458859,225.459084
IMG_VERTEDGES,225.417049,225.524035
IMG_VERTEDGES,225.524271,225.625618
IMG_ROT90CLKW,225.625671,225.632784
IMG_BLUR,225.632836,225.655815
IMG_HORIZEDGES,225.655871,225.676218
IMG_HORIZEDGES,225.676275,225.782566
IMG_VERTEDGES,225.782629,225.805753
IMG_HORIZEDGES,225.805782,225.831109
IMG_ROT90CLKW,225.831191,225.833605
IMG_SHARPEN,225.833622,225.853172
IMG_ROT90CLKW,225.853210,225.856935
IMG_REGISTER,225.878611,225.878874
IMG_SHARPEN,225.856983,225.918610
IMG_ROT90CLKW,225.918658,225.920378
IMG_VERTEDGES,225.920403,225.942700
