IMG_HORIZEDGES,58161.004576,58161.023838
IMG_HORIZEDGES,58161.028040,58161.046692
IMG_ROT90CLKW,58161.046845,58161.047901
IMG_ROT90CLKW,58161.047928,58161.049663
IMG_VERTEDGES,58161.140397,58161.159037
IMG_HORIZEDGES,58161.162839,58161.180645
IMG_VERTEDGES,58161.180757,58161.198913
IMG_BLUR,58161.214933,58161.225854
IMG_HORIZEDGES,58161.227726,58161.245917
IMG_ROT90CLKW,58161.332586,58161.333697
IMG_ROT90CLKW,58161.383933,58161.385111
IMG_ROT90CLKW,58161.446080,58161.447122
IMG_ROT90CLKW,58161.510088,58161.511341
IMG_ROT90CLKW,58161.513690,58161.514745
IMG_REGISTER,58161.609853,58161.610026
IMG_SHARPEN,58161.649753,58161.668494
IMG_HORIZEDGES,58161.672018,58161.690791
IMG_SHARPEN,58161.703305,58161.721646
IMG_HORIZEDGES,58161.792758,58161.811221
IMG_HORIZEDGES,58161.816799,58161.835082
IMG_ROT90CLKW,58161.835262,58161.837179
IMG_VERTEDGES,58161.944755,58161.963190
IMG_VERTEDGES,58161.963411,58161.982429
IMG_SHARPEN,58162.116599,58162.135954
IMG_REGISTER,58162.177462,58162.177874
IMG_SHARPEN,58162.174045,58162.192590
IMG_REGISTER,58162.198742,58162.199422
IMG_VERTEDGES,58162.192831,58162.212054
IMG_ROT90CLKW,58162.228347,58162.229631
IMG_SHARPEN,58162.294812,58162.313037
IMG_HORIZEDGES,58162.397724,58162.416247
IMG_VERTEDGES,58162.468901,58162.486719
IMG_SHARPEN,58162.486846,58162.505587
IMG_VERTEDGES,58162.505770,58162.524866
IMG_REGISTER,58162.615124,58162.615601
IMG_ROT90CLKW,58162.710430,58162.711697
IMG_ROT90CLKW,58162.768308,58162.769381
IMG_SHARPEN,58162.789776,58162.808334
IMG_REGISTER,58162.842706,58162.843379
IMG_HORIZEDGES,58162.824901,58162.844161
IMG_VERTEDGES,58162.997250,58163.016230
IMG_BLUR,58163.016357,58163.031129
IMG_HORIZEDGES,58163.031290,58163.052239
IMG_HORIZEDGES,58163.096241,58163.113420
IMG_HORIZEDGES,58163.219947,58163.237808
IMG_VERTEDGES,58163.237932,58163.256432
IMG_BLUR,58163.256498,58163.267925
IMG_ROT90CLKW,58163.289149,58163.290608
IMG_REGISTER,58163.322637,58163.323156
IMG_HORIZEDGES,58163.380264,58163.398296
IMG_BLUR,58163.398722,58163.409831
IMG_BLUR,58163.410322,58163.421034
IMG_VERTEDGES,58163.421700,58163.441363
IMG_ROT90CLKW,58163.482897,58163.483957
IMG_REGISTER,58163.496296,58163.496858
IMG_VERTEDGES,58163.494746,58163.514423
IMG_ROT90CLKW,58163.596657,58163.597812
IMG_REGISTER,58163.684413,58163.684684
IMG_REGISTER,58163.777661,58163.777866
IMG_ROT90CLKW,58163.806956,58163.809089
IMG_ROT90CLKW,58163.821228,58163.822969
IMG_SHARPEN,58163.876368,58163.898642
IMG_SHARPEN,58164.073647,58164.095717
IMG_ROT90CLKW,58164.095903,58164.097323
IMG_VERTEDGES,58164.121576,58164.141182
IMG_VERTEDGES,58164.165576,58164.183703
IMG_HORIZEDGES,58164.319854,58164.337855
IMG_HORIZEDGES,58164.357750,58164.377478
IMG_ROT90CLKW,58164.433050,58164.434324
IMG_REGISTER,58164.500507,58164.500691
IMG_HORIZEDGES,58164.528908,58164.548581
IMG_VERTEDGES,58164.573426,58164.592590
IMG_HORIZEDGES,58164.598644,58164.616416
IMG_REGISTER,58164.622082,58164.623541
IMG_SHARPEN,58164.616822,58164.635414
IMG_BLUR,58164.702793,58164.714089
IMG_SHARPEN,58164.714225,58164.738454
IMG_VERTEDGES,58164.771861,58164.790305
IMG_ROT90CLKW,58164.790470,58164.791684
IMG_ROT90CLKW,58164.802310,58164.803742
IMG_ROT90CLKW,58164.859542,58164.860758
IMG_SHARPEN,58164.943483,58164.964689
IMG_REGISTER,58164.991514,58164.991683
IMG_VERTEDGES,58165.040172,58165.058654
IMG_REGISTER,58165.186986,58165.187772
IMG_ROT90CLKW,58165.212504,58165.213747
IMG_SHARPEN,58165.256230,58165.275249
IMG_VERTEDGES,58165.275406,58165.293503
IMG_REGISTER,58165.344562,58165.345299
IMG_VERTEDGES,58165.327376,58165.345666
IMG_ROT90CLKW,58165.386197,58165.387886
IMG_SHARPEN,58165.403671,58165.423779
IMG_ROT90CLKW,58165.428721,58165.430119
IMG_BLUR,58165.491548,58165.502551
IMG_HORIZEDGES,58165.586207,58165.604960
IMG_HORIZEDGES,58165.609261,58165.626612
IMG_SHARPEN,58165.690972,58165.711796
IMG_ROT90CLKW,58165.780092,58165.781551
IMG_HORIZEDGES,58165.782992,58165.801502
IMG_REGISTER,58165.832408,58165.832589
IMG_BLUR,58165.850212,58165.862013
IMG_HORIZEDGES,58166.042952,58166.061515
IMG_BLUR,58166.080198,58166.091682
IMG_SHARPEN,58166.096642,58166.115988
IMG_SHARPEN,58166.326234,58166.344642
IMG_ROT90CLKW,58166.354191,58166.355320
IMG_ROT90CLKW,58166.472351,58166.473502
IMG_HORIZEDGES,58166.477146,58166.495729
IMG_VERTEDGES,58166.533150,58166.553236
IMG_SHARPEN,58166.553732,58166.571854
IMG_SHARPEN,58166.608847,58166.627429
IMG_SHARPEN,58166.640169,58166.657893
IMG_VERTEDGES,58166.658070,58166.677265
IMG_ROT90CLKW,58166.677458,58166.678585
IMG_REGISTER,58166.709123,58166.709400
IMG_VERTEDGES,58166.722576,58166.742586
IMG_REGISTER,58166.752555,58166.752932
IMG_REGISTER,58166.799680,58166.800517
IMG_VERTEDGES,58166.869309,58166.888316
IMG_HORIZEDGES,58166.893134,58166.911227
IMG_HORIZEDGES,58166.911492,58166.930144
IMG_BLUR,58166.965268,58166.979287
IMG_REGISTER,58166.991046,58166.991597
IMG_VERTEDGES,58166.979822,58166.999832
IMG_SHARPEN,58167.012740,58167.032633
IMG_REGISTER,58167.050991,58167.051675
IMG_BLUR,58167.067172,58167.078959
IMG_SHARPEN,58167.113025,58167.131155
IMG_ROT90CLKW,58167.138247,58167.139568
IMG_VERTEDGES,58167.166266,58167.185362
IMG_REGISTER,58167.201053,58167.201211
IMG_REGISTER,58167.222134,58167.222454
IMG_HORIZEDGES,58167.242989,58167.262702
IMG_BLUR,58167.262863,58167.274295
IMG_ROT90CLKW,58167.274356,58167.275904
IMG_VERTEDGES,58167.275948,58167.294616
IMG_VERTEDGES,58167.328070,58167.348244
IMG_SHARPEN,58167.397970,58167.418643
IMG_BLUR,58167.418802,58167.430598
IMG_SHARPEN,58167.431158,58167.451920
IMG_REGISTER,58167.454432,58167.454871
IMG_SHARPEN,58167.466804,58167.485552
IMG_BLUR,58167.510204,58167.521362
IMG_SHARPEN,58167.521484,58167.541166
IMG_ROT90CLKW,58167.658264,58167.659544
IMG_REGISTER,58167.714918,58167.715592
IMG_VERTEDGES,58167.754553,58167.772077
IMG_BLUR,58167.813590,58167.825052
IMG_SHARPEN,58167.848806,58167.867372
IMG_REGISTER,58167.894393,58167.894579
IMG_HORIZEDGES,58167.920708,58167.940674
IMG_ROT90CLKW,58167.940801,58167.941975
IMG_VERTEDGES,58167.942003,58167.961886
IMG_BLUR,58167.961989,58167.973583
IMG_REGISTER,58167.986720,58167.987117
IMG_SHARPEN,58167.973634,58167.993431
