R0:54336.151424,0.050000,54336.151471,54336.151508,54336.201509
R1:54336.282528,0.050000,54336.282693,54336.283212,54336.333213
R2:54336.318952,0.050000,54336.319273,54336.333263,54336.383264
R3:54336.428528,0.050000,54336.428702,54336.428918,54336.478918
R4:54336.543259,0.050000,54336.543342,54336.543519,54336.593520
R5:54336.716777,0.050000,54336.716838,54336.717471,54336.767472
R6:54336.732654,0.050000,54336.732719,54336.767528,54336.817529
R7:54336.762031,0.050000,54336.762084,54336.817584,54336.867588
R8:54336.866631,0.050000,54336.866679,54336.868651,54336.918652
R9:54336.890017,0.050000,54336.890076,54336.918691,54336.968692
R10:54336.947897,0.050000,54336.947942,54336.968736,54337.018736
R11:54336.994364,0.050000,54336.994405,54337.018790,54337.068791
R12:54337.065285,0.050000,54337.065328,54337.068828,54337.118828
R13:54337.097814,0.050000,54337.097840,54337.118874,54337.168875
R14:54337.149356,0.050000,54337.149381,54337.168925,54337.218926
R15:54337.366685,0.050000,54337.366725,54337.366774,54337.416775
R16:54337.543900,0.050000,54337.543936,54337.544048,54337.594049
R17:54337.616223,0.050000,54337.616294,54337.617007,54337.667007
R18:54337.706648,0.050000,54337.706706,54337.706825,54337.756826
R19:54337.717662,0.050000,54337.717685,54337.756884,54337.806885
R20:54337.784468,0.050000,54337.784520,54337.806963,54337.856965
R21:54337.785750,0.050000,54337.807005,54337.856999,54337.907000
R22:54337.805702,0.050000,54337.807009,54337.907031,54337.957032
R23:54337.816468,0.050000,54337.848272,54337.957105,54338.007105
R24:54337.933012,0.050000,54337.933044,54338.007137,54338.057141
R25:54337.945280,0.050000,54337.957151,54338.057169,54338.107169
R26:54337.981953,0.050000,54337.998194,54338.107229,54338.157231
R27:54337.991941,0.050000,54337.998208,54338.157283,54338.207284
R28:54338.000233,0.050000,54338.000252,54338.207334,54338.257335
R29:54338.488525,0.050000,54338.489138,54338.489148,54338.539148
R30:54338.506237,0.050000,54338.529097,54338.539183,54338.589184
R31:54338.557685,0.050000,54338.557727,54338.589259,54338.639260
R32:54338.688312,0.050000,54338.688505,54338.688515,54338.738516
R33:54338.756179,0.050000,54338.756863,54338.756873,54338.806874
R34:54338.781475,0.050000,54338.781524,54338.806930,54338.856931
R35:54338.854077,0.050000,54338.854110,54338.856980,54338.906981
R36:54338.908243,0.050000,54338.908271,54338.908391,54338.958392
R37:54338.957001,0.050000,54338.957046,54338.958423,54339.008424
R38:54339.214513,0.050000,54339.214602,54339.214784,54339.264785
R39:54339.239441,0.050000,54339.255271,54339.264845,54339.314845
R40:54339.344933,0.050000,54339.345090,54339.345101,54339.395101
R41:54339.398477,0.050000,54339.398547,54339.398614,54339.448614
R42:54339.503560,0.050000,54339.503601,54339.503702,54339.553703
R43:54339.540175,0.050000,54339.540247,54339.553747,54339.603748
R44:54339.698965,0.050000,54339.699035,54339.699158,54339.749170
R45:54339.722924,0.050000,54339.739219,54339.749225,54339.799226
R46:54339.754012,0.050000,54339.754045,54339.799262,54339.849262
R47:54339.871885,0.050000,54339.872084,54339.872096,54339.922097
R48:54340.051589,0.050000,54340.051678,54340.051876,54340.101877
R49:54340.056948,0.050000,54340.056983,54340.101908,54340.151909
R50:54340.270096,0.050000,54340.270132,54340.271109,54340.321110
R51:54340.323507,0.050000,54340.323543,54340.323955,54340.373956
R52:54340.330014,0.050000,54340.330034,54340.374013,54340.424013
R53:54340.345333,0.050000,54340.345369,54340.424078,54340.474079
R54:54340.423263,0.050000,54340.423292,54340.474126,54340.524127
R55:54340.581203,0.050000,54340.581255,54340.581791,54340.631792
R56:54340.611983,0.050000,54340.622184,54340.631853,54340.681854
R57:54340.616767,0.050000,54340.622188,54340.681924,54340.731924
R58:54340.618260,0.050000,54340.622189,54340.731952,54340.781953
R59:54340.662032,0.050000,54340.662080,54340.781994,54340.831995
R60:54340.666926,0.050000,54340.681911,54340.832058,54340.882059
R61:54340.686921,0.050000,54340.723098,54340.882118,54340.932119
R62:54340.939272,0.050000,54340.939313,54340.939513,54340.989515
R63:54341.105451,0.050000,54341.105503,54341.105785,54341.155786
R64:54341.241513,0.050000,54341.241565,54341.242342,54341.292342
R65:54341.263779,0.050000,54341.263825,54341.292398,54341.342399
R66:54341.319433,0.050000,54341.319463,54341.342492,54341.392493
R67:54341.353860,0.050000,54341.353901,54341.392551,54341.442585
R68:54341.456195,0.050000,54341.456271,54341.456506,54341.506507
R69:54341.507771,0.050000,54341.507808,54341.508093,54341.558095
R70:54341.586920,0.050000,54341.586979,54341.587442,54341.637443
R71:54341.641220,0.050000,54341.641256,54341.641594,54341.691594
R72:54341.644160,0.050000,54341.644229,54341.691622,54341.741623
R73:54341.685549,0.050000,54341.685585,54341.741650,54341.791651
R74:54341.877574,0.050000,54341.877620,54341.877724,54341.927725
R75:54342.068465,0.050000,54342.068520,54342.068994,54342.118995
R76:54342.159757,0.050000,54342.159812,54342.160323,54342.210324
R77:54342.183775,0.050000,54342.183839,54342.210372,54342.260373
R78:54342.279839,0.050000,54342.279885,54342.280323,54342.330324
R79:54342.353048,0.050000,54342.353094,54342.353532,54342.403533
R80:54342.384406,0.050000,54342.384456,54342.403595,54342.453596
R81:54342.467745,0.050000,54342.467777,54342.468130,54342.518130
R82:54342.480838,0.050000,54342.510094,54342.518161,54342.568162
R83:54342.522406,0.050000,54342.522429,54342.568194,54342.618195
R84:54342.674049,0.050000,54342.674106,54342.674274,54342.724275
R85:54342.800436,0.050000,54342.800494,54342.800925,54342.850926
R86:54342.829228,0.050000,54342.829277,54342.850957,54342.900958
R87:54342.848034,0.050000,54342.848084,54342.901015,54342.951015
R88:54343.008072,0.050000,54343.008142,54343.008541,54343.058542
R89:54343.039040,0.050000,54343.048091,54343.058569,54343.108570
R90:54343.122046,0.050000,54343.122088,54343.122247,54343.172248
R91:54343.346065,0.050000,54343.346151,54343.346230,54343.396231
R92:54343.409684,0.050000,54343.409726,54343.409944,54343.459945
R93:54343.486282,0.050000,54343.486337,54343.486779,54343.536780
R94:54343.626182,0.050000,54343.626235,54343.626289,54343.676290
R95:54343.667663,0.050000,54343.667705,54343.676336,54343.726337
R96:54343.851818,0.050000,54343.851870,54343.852552,54343.902553
R97:54343.888242,0.050000,54343.892327,54343.902587,54343.952588
R98:54344.008747,0.050000,54344.008784,54344.009335,54344.059336
R99:54344.091204,0.050000,54344.091270,54344.091990,54344.141991
R100:54344.264111,0.050000,54344.264190,54344.264835,54344.314836
R101:54344.311344,0.050000,54344.311391,54344.314915,54344.364916
R102:54344.328806,0.050000,54344.328844,54344.364951,54344.414951
R103:54344.543246,0.050000,54344.543283,54344.543880,54344.593881
R104:54344.723889,0.050000,54344.723939,54344.724610,54344.774611
R105:54344.735410,0.050000,54344.735449,54344.774646,54344.824647
R106:54344.887593,0.050000,54344.887645,54344.887694,54344.937694
R107:54344.960944,0.050000,54344.960984,54344.961472,54345.011473
R108:54345.001474,0.050000,54345.001526,54345.011512,54345.061513
R109:54345.070615,0.050000,54345.070685,54345.070813,54345.120814
R110:54345.094344,0.050000,54345.111216,54345.120857,54345.170858
R111:54345.204540,0.050000,54345.204587,54345.204704,54345.254705
R112:54345.230916,0.050000,54345.245225,54345.254735,54345.304737
R113:54345.273296,0.050000,54345.273343,54345.304796,54345.354797
R114:54345.291713,0.050000,54345.304784,54345.354819,54345.404820
R115:54345.306594,0.050000,54345.346189,54345.404875,54345.454876
R116:54345.329745,0.050000,54345.346195,54345.454939,54345.504939
R117:54345.387861,0.050000,54345.387893,54345.504972,54345.554973
R118:54345.426433,0.050000,54345.426463,54345.555006,54345.605007
R119:54345.439784,0.050000,54345.454926,54345.605050,54345.655052
R120:54345.609331,0.050000,54345.609357,54345.655088,54345.705089
R121:54345.617308,0.050000,54345.617332,54345.705147,54345.755148
R122:54345.627196,0.050000,54345.627226,54345.755174,54345.805175
R123:54345.676472,0.050000,54345.676508,54345.805231,54345.855232
R124:54345.779474,0.050000,54345.779526,54345.855265,54345.905279
R125:54346.078971,0.050000,54346.079038,54346.079713,54346.129713
R126:54346.274438,0.050000,54346.274484,54346.274567,54346.324568
R127:54346.356969,0.050000,54346.357022,54346.357138,54346.407139
R128:54346.391632,0.050000,54346.391684,54346.407223,54346.457224
R129:54346.490698,0.050000,54346.490733,54346.491280,54346.541281
R130:54346.523674,0.050000,54346.531158,54346.541331,54346.591331
R131:54346.548618,0.050000,54346.548647,54346.591360,54346.641361
R132:54346.567593,0.050000,54346.589140,54346.641414,54346.691415
R133:54346.631005,0.050000,54346.631111,54346.691492,54346.741492
R134:54346.651786,0.050000,54346.651829,54346.741538,54346.791539
R135:54346.664315,0.050000,54346.691478,54346.791583,54346.841583
R136:54346.758894,0.050000,54346.758930,54346.841620,54346.891621
R137:54346.769007,0.050000,54346.769051,54346.891648,54346.941649
R138:54346.882895,0.050000,54346.882948,54346.941681,54346.991682
R139:54346.896457,0.050000,54346.896495,54346.991753,54347.041754
R140:54346.994874,0.050000,54346.994916,54347.041801,54347.091801
R141:54347.001223,0.050000,54347.001290,54347.091850,54347.141851
R142:54347.215871,0.050000,54347.215927,54347.215976,54347.265977
R143:54347.219857,0.050000,54347.219879,54347.266015,54347.316016
R144:54347.272591,0.050000,54347.272618,54347.316055,54347.366056
R145:54347.286769,0.050000,54347.286815,54347.366134,54347.416135
R146:54347.306796,0.050000,54347.306839,54347.416181,54347.466187
R147:54347.421556,0.050000,54347.421582,54347.466226,54347.516227
R148:54347.516055,0.050000,54347.516093,54347.516254,54347.566285
R149:54347.592664,0.050000,54347.592717,54347.593172,54347.643173
R150:54347.837360,0.050000,54347.837417,54347.837471,54347.887472
R151:54347.910494,0.050000,54347.910534,54347.910684,54347.960685
R152:54348.012560,0.050000,54348.012614,54348.016277,54348.066278
R153:54348.019657,0.050000,54348.019690,54348.066323,54348.118099
R154:54348.030168,0.050000,54348.030221,54348.118214,54348.168214
R155:54348.082951,0.050000,54348.083004,54348.168245,54348.218245
R156:54348.089018,0.050000,54348.118200,54348.218304,54348.268306
R157:54348.094382,0.050000,54348.118203,54348.268371,54348.318371
R158:54348.110912,0.050000,54348.118204,54348.318403,54348.368403
R159:54348.155952,0.050000,54348.160106,54348.368459,54348.418460
R160:54348.279353,0.050000,54348.279397,54348.418509,54348.468510
R161:54348.341361,0.050000,54348.341401,54348.468582,54348.518582
R162:54348.443231,0.050000,54348.443281,54348.518613,54348.568613
R163:54348.448046,0.050000,54348.468566,54348.568664,54348.618665
R164:54348.461417,0.050000,54348.468570,54348.618699,54348.668700
R165:54349.315943,0.050000,54349.316165,54349.316221,54349.366222
R166:54349.332484,0.050000,54349.332544,54349.366306,54349.416307
R167:54349.490346,0.050000,54349.490397,54349.490446,54349.540447
R168:54349.500050,0.050000,54349.531205,54349.540485,54349.590486
R169:54349.937168,0.050000,54349.937215,54349.937255,54349.987256
R170:54349.941235,0.050000,54349.979243,54349.987297,54350.037322
R171:54350.087319,0.050000,54350.087367,54350.088383,54350.138384
R172:54350.092823,0.050000,54350.128280,54350.138419,54350.188420
R173:54350.093177,0.050000,54350.128285,54350.188479,54350.238480
R174:54350.276574,0.050000,54350.276673,54350.276989,54350.326990
R175:54350.341253,0.050000,54350.341302,54350.341736,54350.391737
R176:54350.355739,0.050000,54350.355777,54350.391784,54350.441785
R177:54350.368669,0.050000,54350.368703,54350.441837,54350.491838
R178:54350.404464,0.050000,54350.404502,54350.491869,54350.546214
R179:54350.579232,0.050000,54350.579283,54350.579362,54350.629362
R180:54350.701744,0.050000,54350.701828,54350.701935,54350.751935
R181:54350.733701,0.050000,54350.733753,54350.751972,54350.801972
R182:54350.791272,0.050000,54350.791311,54350.802021,54350.852022
R183:54350.853227,0.050000,54350.853259,54350.853395,54350.903396
R184:54350.896395,0.050000,54350.896429,54350.903436,54350.953437
R185:54350.979541,0.050000,54350.979613,54350.979751,54351.029751
R186:54350.987205,0.050000,54351.021093,54351.029784,54351.079784
R187:54351.041343,0.050000,54351.041376,54351.079827,54351.129827
R188:54351.142577,0.050000,54351.142613,54351.142689,54351.192690
R189:54351.168597,0.050000,54351.183311,54351.192725,54351.242742
R190:54351.515631,0.050000,54351.515678,54351.515786,54351.565786
R191:54351.577269,0.050000,54351.577314,54351.577720,54351.627721
R192:54351.727386,0.050000,54351.727451,54351.740912,54351.790913
R193:54351.825915,0.050000,54351.825968,54351.826590,54351.876591
R194:54351.896903,0.050000,54351.897110,54351.897757,54351.947759
R195:54351.899633,0.050000,54351.899744,54351.947814,54351.997815
R196:54351.998101,0.050000,54351.998128,54351.998197,54352.048198
R197:54352.126159,0.050000,54352.126290,54352.126331,54352.176356
R198:54352.311650,0.050000,54352.311688,54352.311740,54352.361740
R199:54352.459349,0.050000,54352.459385,54352.459432,54352.509433
R200:54352.586505,0.050000,54352.586559,54352.587007,54352.637008
R201:54352.864251,0.050000,54352.864337,54352.864508,54352.914509
R202:54352.961737,0.050000,54352.961829,54352.962680,54353.012681
R203:54353.128811,0.050000,54353.128895,54353.129602,54353.179602
R204:54353.422558,0.050000,54353.422627,54353.423093,54353.473094
R205:54353.501190,0.050000,54353.501235,54353.501623,54353.551624
R206:54353.550426,0.050000,54353.550481,54353.551654,54353.601654
R207:54353.563452,0.050000,54353.563484,54353.601709,54353.651709
R208:54353.690163,0.050000,54353.690208,54353.690582,54353.740583
R209:54353.847267,0.050000,54353.847323,54353.847376,54353.897377
R210:54353.853155,0.050000,54353.853181,54353.897438,54353.947439
R211:54353.928223,0.050000,54353.928281,54353.947488,54353.997489
R212:54353.948689,0.050000,54353.948716,54353.997530,54354.047530
R213:54354.019970,0.050000,54354.020076,54354.047571,54354.097586
R214:54354.039261,0.050000,54354.039295,54354.097678,54354.147678
R215:54354.126083,0.050000,54354.126129,54354.147722,54354.197723
R216:54354.153588,0.050000,54354.153631,54354.197750,54354.247750
R217:54354.182454,0.050000,54354.194331,54354.247778,54354.297779
R218:54354.201387,0.050000,54354.201410,54354.297843,54354.347844
R219:54354.206951,0.050000,54354.243212,54354.347874,54354.397874
R220:54354.278626,0.050000,54354.278680,54354.397927,54354.447928
R221:54354.296886,0.050000,54354.297830,54354.447966,54354.497966
R222:54354.372351,0.050000,54354.372406,54354.498010,54354.548010
R223:54354.423544,0.050000,54354.423591,54354.548041,54354.598042
R224:54354.677735,0.050000,54354.677922,54354.677963,54354.727964
R225:54354.701358,0.050000,54354.718309,54354.727998,54354.777999
R226:54354.757853,0.050000,54354.757907,54354.778055,54354.828056
R227:54354.848708,0.050000,54354.848741,54354.849328,54354.899328
R228:54354.857376,0.050000,54354.892260,54354.899358,54354.949359
R229:54354.903029,0.050000,54354.903086,54354.949393,54354.999394
R230:54354.967303,0.050000,54354.967335,54354.999448,54355.049449
R231:54355.173690,0.050000,54355.173734,54355.173847,54355.223848
R232:54355.216627,0.050000,54355.216647,54355.223887,54355.273888
R233:54355.246166,0.050000,54355.246204,54355.273937,54355.323938
R234:54355.380785,0.050000,54355.380826,54355.381316,54355.431509
R235:54355.421633,0.050000,54355.421658,54355.431567,54355.481568
R236:54355.421926,0.050000,54355.421945,54355.481614,54355.531615
R237:54355.452472,0.050000,54355.452508,54355.531661,54355.581661
R238:54355.518003,0.050000,54355.518085,54355.581695,54355.631696
R239:54355.646405,0.050000,54355.646439,54355.646500,54355.696501
R240:54355.665605,0.050000,54355.688212,54355.696538,54355.746548
R241:54355.746500,0.050000,54355.746627,54355.746631,54355.796631
R242:54355.794332,0.050000,54355.794371,54355.796657,54355.846658
R243:54355.842241,0.050000,54355.842286,54355.846710,54355.896711
R244:54355.868406,0.050000,54355.868452,54355.896768,54355.946769
R245:54355.957440,0.050000,54355.957512,54355.957629,54356.007630
R246:54355.972121,0.050000,54355.998280,54356.007663,54356.057663
R247:54356.041758,0.050000,54356.041792,54356.057715,54356.107716
R248:54356.044921,0.050000,54356.057703,54356.107768,54356.157769
R249:54356.083504,0.050000,54356.099265,54356.157804,54356.207805
R250:54356.168759,0.050000,54356.168795,54356.208417,54356.258417
R251:54356.249037,0.050000,54356.249068,54356.258460,54356.308461
R252:54356.321779,0.050000,54356.321820,54356.321950,54356.371950
R253:54356.352609,0.050000,54356.363140,54356.371986,54356.421987
R254:54356.367374,0.050000,54356.367391,54356.422019,54356.472511
R255:54356.434668,0.050000,54356.434709,54356.472588,54356.522589
R256:54356.505278,0.050000,54356.505330,54356.522640,54356.572641
R257:54356.599100,0.050000,54356.599131,54356.599205,54356.649205
R258:54356.627652,0.050000,54356.639380,54356.649240,54356.699240
R259:54356.724050,0.050000,54356.724129,54356.724182,54356.774183
R260:54356.740591,0.050000,54356.765269,54356.774236,54356.824237
R261:54356.921897,0.050000,54356.922039,54356.922608,54356.972609
R262:54357.004607,0.050000,54357.004683,54357.004741,54357.054742
R263:54357.080375,0.050000,54357.080430,54357.080941,54357.130942
R264:54357.101728,0.050000,54357.101760,54357.130997,54357.180998
R265:54357.156125,0.050000,54357.156175,54357.181063,54357.231063
R266:54357.162769,0.050000,54357.181050,54357.231113,54357.281114
R267:54357.184386,0.050000,54357.221273,54357.281141,54357.331142
R268:54357.334355,0.050000,54357.334494,54357.334517,54357.384518
R269:54357.417243,0.050000,54357.417395,54357.417406,54357.467406
R270:54357.424375,0.050000,54357.424414,54357.467435,54357.517435
R271:54357.432988,0.050000,54357.433028,54357.517473,54357.567474
R272:54357.465356,0.050000,54357.465405,54357.567528,54357.617529
R273:54357.527146,0.050000,54357.527231,54357.617611,54357.667613
R274:54357.591657,0.050000,54357.591698,54357.667652,54357.717652
R275:54357.670265,0.050000,54357.670289,54357.717682,54357.767682
R276:54357.694688,0.050000,54357.711342,54357.767724,54357.817725
R277:54357.801637,0.050000,54357.801781,54357.817759,54357.867760
R278:54357.826239,0.050000,54357.826284,54357.867789,54357.917790
R279:54357.855230,0.050000,54357.867431,54357.917830,54357.967830
R280:54357.870341,0.050000,54357.870363,54357.967863,54358.017864
R281:54358.167429,0.050000,54358.167469,54358.167546,54358.217547
R282:54358.167744,0.050000,54358.167762,54358.217576,54358.267577
R283:54358.294109,0.050000,54358.294168,54358.294391,54358.344392
R284:54358.324246,0.050000,54358.324305,54358.344433,54358.394434
R285:54358.339848,0.050000,54358.339941,54358.394490,54358.444491
R286:54358.381556,0.050000,54358.381627,54358.444536,54358.494536
R287:54358.609584,0.050000,54358.609697,54358.609806,54358.659807
R288:54358.789282,0.050000,54358.789340,54358.789525,54358.839526
R289:54358.892803,0.050000,54358.892855,54358.893005,54358.943006
R290:54358.978758,0.050000,54358.978810,54358.978910,54359.028911
R291:54358.988122,0.050000,54358.988192,54359.028962,54359.078963
R292:54359.070980,0.050000,54359.071010,54359.078998,54359.128999
R293:54359.105688,0.050000,54359.105734,54359.129056,54359.179057
R294:54359.212110,0.050000,54359.212149,54359.212274,54359.262274
R295:54359.416983,0.050000,54359.417201,54359.417211,54359.467212
R296:54359.594323,0.050000,54359.594536,54359.594547,54359.644548
R297:54359.735898,0.050000,54359.735932,54359.736373,54359.786374
R298:54359.752247,0.050000,54359.752293,54359.786427,54359.836687
R299:54359.865084,0.050000,54359.865264,54359.865300,54359.915301
R300:54359.922006,0.050000,54359.922671,54359.922853,54359.972854
R301:54359.947343,0.050000,54359.947485,54359.972905,54360.022905
R302:54360.115555,0.050000,54360.115608,54360.116137,54360.166138
R303:54360.287388,0.050000,54360.287457,54360.288381,54360.338382
R304:54360.435479,0.050000,54360.435516,54360.435953,54360.485954
R305:54360.484822,0.050000,54360.484870,54360.485982,54360.535983
R306:54360.546248,0.050000,54360.546280,54360.546696,54360.596697
R307:54360.559025,0.050000,54360.587292,54360.596731,54360.646732
R308:54360.581978,0.050000,54360.587300,54360.646765,54360.696766
R309:54360.724850,0.050000,54360.724894,54360.725288,54360.775289
R310:54360.773469,0.050000,54360.773535,54360.775341,54360.825342
R311:54360.818316,0.050000,54360.818349,54360.825402,54360.875403
R312:54360.953490,0.050000,54360.953542,54360.954171,54361.004202
R313:54361.002542,0.050000,54361.002580,54361.004233,54361.054233
R314:54361.027219,0.050000,54361.027260,54361.054375,54361.104375
R315:54361.041760,0.050000,54361.054285,54361.104409,54361.154410
R316:54361.125079,0.050000,54361.125145,54361.154463,54361.204463
R317:54361.218554,0.050000,54361.218589,54361.218884,54361.268885
R318:54361.229515,0.050000,54361.260154,54361.268934,54361.318935
R319:54361.295798,0.050000,54361.295829,54361.318998,54361.368999
R320:54361.344655,0.050000,54361.344692,54361.369050,54361.419050
R321:54361.475070,0.050000,54361.475122,54361.475301,54361.525301
R322:54361.567233,0.050000,54361.567293,54361.567744,54361.617745
R323:54361.581375,0.050000,54361.581424,54361.617789,54361.667789
R324:54361.599403,0.050000,54361.599441,54361.667845,54361.717846
R325:54361.648874,0.050000,54361.648913,54361.717879,54361.767880
R326:54361.658198,0.050000,54361.667833,54361.767911,54361.817912
R327:54361.668901,0.050000,54361.709145,54361.817951,54361.867952
R328:54361.701028,0.050000,54361.709153,54361.867983,54361.917984
R329:54361.729209,0.050000,54361.729238,54361.918020,54361.968021
R330:54361.921389,0.050000,54361.921699,54361.968104,54362.018104
R331:54362.092601,0.050000,54362.092651,54362.092778,54362.142779
R332:54362.162258,0.050000,54362.162308,54362.162469,54362.212470
R333:54362.291859,0.050000,54362.291900,54362.292039,54362.342040
R334:54362.413713,0.050000,54362.413770,54362.413882,54362.463883
R335:54362.462794,0.050000,54362.462858,54362.463913,54362.513913
R336:54362.492305,0.050000,54362.492332,54362.513990,54362.563991
R337:54362.528597,0.050000,54362.528705,54362.564047,54362.614047
R338:54362.606110,0.050000,54362.606147,54362.614070,54362.664093
R339:54362.673542,0.050000,54362.673574,54362.673590,54362.723590
R340:54362.695795,0.050000,54362.714280,54362.723633,54362.773634
R341:54362.708769,0.050000,54362.714287,54362.773694,54362.823695
R342:54362.715177,0.050000,54362.715236,54362.823752,54362.873753
R343:54362.724888,0.050000,54362.724919,54362.873836,54362.923837
R344:54362.800271,0.050000,54362.800378,54362.923881,54362.973882
R345:54362.833923,0.050000,54362.834065,54362.973938,54363.023939
R346:54362.858786,0.050000,54362.873823,54363.023975,54363.074179
R347:54362.887994,0.050000,54362.914102,54363.074268,54363.124269
R348:54362.895320,0.050000,54362.914109,54363.124388,54363.174388
R349:54362.936023,0.050000,54362.936191,54363.174433,54363.224434
R350:54363.132272,0.050000,54363.132315,54363.224483,54363.274485
R351:54363.197567,0.050000,54363.197635,54363.274547,54363.324547
R352:54363.222102,0.050000,54363.222207,54363.324607,54363.374608
R353:54363.299918,0.050000,54363.299961,54363.374650,54363.424651
R354:54363.403665,0.050000,54363.403708,54363.424700,54363.474701
