R0:54324.442378,0.025075,54324.442433,54324.445294,54324.470370
R1:54324.573491,0.080083,54324.573573,54324.573654,54324.653739
R2:54324.682841,0.011004,54324.682895,54324.683557,54324.694562
R3:54324.856277,0.073100,54324.856312,54324.856862,54324.929963
R4:54324.885535,0.040368,54324.897281,54324.930013,54324.970383
R5:54324.908836,0.049560,54324.908861,54324.970440,54325.020001
R6:54324.955311,0.036016,54324.955360,54325.020082,54325.056125
R7:54324.987853,0.123963,54324.987894,54325.056144,54325.180108
R8:54325.205197,0.063168,54325.205236,54325.205864,54325.269033
R9:54325.277419,0.046693,54325.277454,54325.277949,54325.324644
R10:54325.288431,0.013912,54325.288473,54325.324681,54325.338594
R11:54325.289689,0.081527,54325.289709,54325.338617,54325.420145
R12:54325.300301,0.025620,54325.300334,54325.420263,54325.445884
R13:54325.312591,0.005760,54325.312633,54325.445934,54325.451694
R14:54325.322656,0.012311,54325.322710,54325.451719,54325.464044
R15:54325.810989,0.091352,54325.811048,54325.811103,54325.902457
R16:54325.862498,0.017551,54325.862532,54325.902504,54325.920056
R17:54325.930355,0.037147,54325.930406,54325.930851,54325.967998
R18:54326.003014,0.180181,54326.003052,54326.003150,54326.183332
R19:54326.051826,0.073780,54326.051856,54326.183377,54326.257158
R20:54326.076633,0.073465,54326.076679,54326.257234,54326.330711
R21:54326.130245,0.111064,54326.130292,54326.330749,54326.441813
R22:54326.166884,0.021729,54326.166926,54326.441891,54326.463620
R23:54326.190789,0.125682,54326.190827,54326.463641,54326.589324
R24:54326.308672,0.149118,54326.308706,54326.589390,54326.738508
R25:54326.313937,0.004499,54326.313967,54326.738563,54326.743063
R26:54326.367398,0.054417,54326.367437,54326.743099,54326.797517
R27:54326.382767,0.021454,54326.408311,54326.797546,54326.819001
R28:54326.540671,0.001011,54326.540714,54326.819024,54326.820036
R29:54326.545520,0.003259,54326.583651,54326.820041,54326.823300
R30:54326.589334,0.176396,54326.589376,54326.823324,54326.999721
R31:54326.608887,0.095164,54326.630340,54326.999765,54327.094930
R32:54326.775020,0.038800,54326.775081,54327.094986,54327.133787
R33:54326.797296,0.071408,54326.797351,54327.133845,54327.205253
R34:54326.831008,0.055089,54326.831062,54327.205298,54327.260388
R35:54326.882450,0.002004,54326.882484,54327.260429,54327.262433
R36:54326.936734,0.134291,54326.936759,54327.262445,54327.396737
R37:54326.977963,0.063819,54326.978004,54327.396790,54327.460610
R38:54327.168868,0.067073,54327.168915,54327.460649,54327.527722
R39:54327.192883,0.021852,54327.205305,54327.527761,54327.549613
R40:54327.265915,0.009075,54327.265940,54327.549650,54327.558725
R41:54327.349169,0.106045,54327.349245,54327.558740,54327.664990
R42:54327.390733,0.020049,54327.390760,54327.665086,54327.685163
R43:54327.517095,0.111921,54327.517122,54327.685200,54327.797121
R44:54327.535765,0.058025,54327.535796,54327.797204,54327.855234
R45:54327.566729,0.044414,54327.566755,54327.855285,54327.899700
R46:54327.790718,0.097835,54327.790765,54327.899743,54327.997579
R47:54327.867330,0.128831,54327.867360,54327.997635,54328.126467
R48:54327.908787,0.084307,54327.908817,54328.126514,54328.210822
R49:54327.945198,0.120940,54327.949239,54328.210870,54328.331842
R50:54328.027754,0.012156,54328.027863,54328.331878,54328.344035
R51:54328.075161,0.126367,54328.075197,54328.344085,54328.470452
R52:54328.289795,0.106458,54328.289839,54328.470488,54328.576947
R53:54328.301598,0.028278,54328.301711,54328.576989,54328.605268
R54:54328.375270,0.016499,54328.375303,54328.605305,54328.621804
R55:54328.444845,0.018369,54328.444941,54328.621873,54328.640243
R56:54328.555601,0.012816,54328.555645,54328.640269,54328.653085
R57:54328.598444,0.016164,54328.598486,54328.653103,54328.669268
R58:54328.613584,0.026936,54328.613613,54328.669293,54328.696229
R59:54328.671899,0.118652,54328.671918,54328.696268,54328.814921
R60:54328.685344,0.006738,54328.696274,54328.814961,54328.821700
R61:54328.693288,0.071455,54328.696278,54328.821716,54328.893172
R62:54328.742244,0.136671,54328.742277,54328.893227,54329.029900
R63:54329.041324,0.024160,54329.041380,54329.041684,54329.065844
R64:54329.123836,0.022996,54329.123877,54329.123967,54329.146964
R65:54329.222964,0.013215,54329.223106,54329.223119,54329.236335
R66:54329.248021,0.014013,54329.248342,54329.248349,54329.262398
R67:54329.310866,0.065866,54329.310933,54329.311016,54329.376883
R68:54329.322845,0.078866,54329.351203,54329.376934,54329.455801
R69:54329.332513,0.068339,54329.351207,54329.455835,54329.524175
R70:54329.345381,0.149891,54329.351207,54329.524214,54329.674106
R71:54329.350968,0.036862,54329.351209,54329.674139,54329.711001
R72:54329.354879,0.013726,54329.354920,54329.711060,54329.724786
R73:54329.368856,0.065961,54329.368909,54329.724844,54329.790806
R74:54329.483174,0.171180,54329.483248,54329.790854,54329.962034
R75:54329.559905,0.071301,54329.559939,54329.962076,54330.033377
R76:54329.633423,0.007246,54329.633470,54330.033414,54330.040660
R77:54329.641294,0.004073,54329.641344,54330.040707,54330.044781
R78:54329.694574,0.011449,54329.694717,54330.044835,54330.056284
R79:54329.700277,0.085650,54329.711049,54330.056318,54330.141969
R80:54329.744963,0.070444,54329.745003,54330.142011,54330.212455
R81:54329.806270,0.008587,54329.806308,54330.212511,54330.221099
R82:54329.810695,0.011428,54329.810717,54330.221143,54330.232572
R83:54330.665184,0.006703,54330.665676,54330.665685,54330.672390
R84:54330.822952,0.002779,54330.823028,54330.823061,54330.825840
R85:54331.260159,0.003754,54331.260233,54331.260282,54331.264037
R86:54331.406358,0.128242,54331.406408,54331.407086,54331.535329
R87:54331.406721,0.009945,54331.447165,54331.535388,54331.545334
R88:54331.471189,0.024854,54331.471221,54331.545372,54331.570232
R89:54331.483992,0.085655,54331.484027,54331.570286,54331.655942
R90:54331.658615,0.040202,54331.658640,54331.658657,54331.698860
R91:54331.690640,0.030127,54331.690686,54331.698902,54331.729029
